%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%5 Columns before Timestamp are Frequency Power factors DELTA THETA ALPHA BETA GAMMA
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.383
, 7.821687, 8.749230, 15.517249, 14.599891, 11.299110, 7.295039, 10.364730, 9.405710, 0.304, 0.282, 0.900,0.0,0.0,0.0,0.0,0.0, 21:53:40.862
, 7.823642, 8.751245, 15.519037, 14.592349, 11.301078, 7.289038, 10.364240, 9.399277, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.863
, 7.825489, 8.753086, 15.520516, 14.584437, 11.304144, 7.286183, 10.367132, 9.395960, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.864
, 7.822914, 8.749736, 15.517138, 14.592557, 11.301252, 7.293104, 10.366610, 9.403470, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.865
, 7.820198, 8.747349, 15.514403, 14.600097, 11.298764, 7.296405, 10.364229, 9.406423, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.866
, 7.821615, 8.749382, 15.515779, 14.595363, 11.299924, 7.291266, 10.362638, 9.401146, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.866
, 7.825985, 8.752476, 15.519643, 14.583874, 11.304571, 7.285453, 10.366136, 9.395013, 0.288, 0.248, 0.910,0.0,0.0,0.0,0.0,0.0, 21:53:40.867
, 7.825281, 8.752076, 15.519478, 14.589205, 11.304947, 7.291454, 10.369591, 9.401246, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.867
, 7.822735, 8.749440, 15.517341, 14.599357, 11.302361, 7.296619, 10.368516, 9.406830, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.868
, 7.824203, 8.750596, 15.519051, 14.597928, 11.302296, 7.292786, 10.365820, 9.402673, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.869
, 7.827903, 8.753920, 15.522274, 14.586891, 11.305677, 7.285460, 10.367212, 9.394755, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.870
, 7.827087, 8.752750, 15.520908, 14.589647, 11.305208, 7.289746, 10.369019, 9.399651, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.870
, 7.824340, 8.750442, 15.517826, 14.598099, 11.302108, 7.295310, 10.367530, 9.405258, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.870
, 7.823459, 8.750039, 15.516610, 14.600119, 11.301098, 7.294002, 10.365436, 9.404009, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.870
, 7.827360, 8.753904, 15.521136, 14.586100, 11.306459, 7.284945, 10.367202, 9.393895, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.871
, 7.827214, 8.753086, 15.521113, 14.586440, 11.307690, 7.288477, 10.371066, 9.397491, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.871
, 7.824244, 8.750526, 15.517515, 14.597833, 11.303380, 7.295301, 10.368844, 9.405193, 0.282, 0.216, 0.912,0.0,0.0,0.0,0.0,0.0, 21:53:40.872
, 7.822176, 8.748980, 15.515233, 14.600988, 11.301983, 7.294708, 10.365994, 9.404774, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.872
, 7.824610, 8.750237, 15.516936, 14.588460, 11.303816, 7.285538, 10.364597, 9.394785, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.873
, 7.827328, 8.752409, 15.519053, 14.585941, 11.307369, 7.287567, 10.369682, 9.396948, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.873
, 7.824965, 8.749515, 15.516406, 14.594509, 11.305150, 7.294002, 10.369602, 9.403872, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.873
, 7.822471, 8.746506, 15.513565, 14.599330, 11.302425, 7.294887, 10.366801, 9.404999, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.874
, 7.825701, 8.748881, 15.517019, 14.588621, 11.305235, 7.286736, 10.365670, 9.396407, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.874
, 7.827103, 8.749427, 15.518914, 14.582626, 11.308319, 7.285167, 10.369910, 9.394847, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.874
, 7.822838, 8.745238, 15.514965, 14.591833, 11.304706, 7.292171, 10.370194, 9.402989, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.875
, 7.820408, 8.743244, 15.512901, 14.599714, 11.301022, 7.295220, 10.366793, 9.406437, 0.280, 0.218, 0.918,0.0,0.0,0.0,0.0,0.0, 21:53:40.875
, 7.824646, 8.746564, 15.517200, 14.592061, 11.304106, 7.287699, 10.365346, 9.398187, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.875
, 7.828484, 8.749861, 15.521038, 14.582584, 11.308266, 7.283602, 10.369005, 9.393012, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.876
, 7.827042, 8.749125, 15.519611, 14.589055, 11.307454, 7.290017, 10.370807, 9.399499, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.876
, 7.822154, 8.743647, 15.515009, 14.598568, 11.303349, 7.293931, 10.368017, 9.403913, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.876
, 7.822668, 8.743931, 15.515902, 14.594911, 11.303389, 7.288984, 10.365619, 9.398902, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.876
, 7.827797, 8.746845, 15.520479, 14.583561, 11.308578, 7.283193, 10.369285, 9.392529, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.877
, 7.827167, 8.746253, 15.519440, 14.588154, 11.308400, 7.289109, 10.372295, 9.398844, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.877
, 7.823540, 8.746548, 15.515944, 14.596344, 11.304752, 7.293656, 10.369499, 9.403227, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.877
, 7.823148, 8.745551, 15.515577, 14.596913, 11.303889, 7.291173, 10.366981, 9.401294, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.878
, 7.826968, 8.749167, 15.519337, 14.585322, 11.307410, 7.283801, 10.368172, 9.393609, 0.286, 0.206, 0.924,0.0,0.0,0.0,0.0,0.0, 21:53:40.878
, 7.826463, 8.749157, 15.518362, 14.587914, 11.307209, 7.288593, 10.371058, 9.398784, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.878
, 7.822225, 8.745489, 15.514338, 14.597151, 11.302184, 7.293864, 10.368145, 9.404242, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.879
, 7.822818, 8.746005, 15.515222, 14.597459, 11.302231, 7.292460, 10.366569, 9.402066, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.879
, 7.826112, 8.748490, 15.518711, 14.585304, 11.305472, 7.284465, 10.367535, 9.393483, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.880
, 7.826323, 8.748184, 15.518675, 14.584100, 11.306960, 7.286868, 10.371086, 9.396051, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.880
, 7.823271, 8.744362, 15.515345, 14.592888, 11.303360, 7.292943, 10.369571, 9.402209, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.880
, 7.820654, 8.741506, 15.513277, 14.597054, 11.301256, 7.293390, 10.367014, 9.402851, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.880
, 7.825381, 8.745017, 15.517978, 14.584533, 11.306125, 7.284858, 10.368275, 9.393602, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.881
, 7.826360, 8.745158, 15.518447, 14.582789, 11.308069, 7.286597, 10.372729, 9.396090, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.881
, 7.822894, 8.740200, 15.514962, 14.591659, 11.303894, 7.292789, 10.370680, 9.402768, 0.284, 0.196, 0.926,0.0,0.0,0.0,0.0,0.0, 21:53:40.881
, 7.820891, 8.735785, 15.513002, 14.598242, 11.301840, 7.294858, 10.368586, 9.404894, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.882
, 7.824521, 8.737534, 15.516898, 14.588272, 11.305213, 7.287015, 10.367917, 9.396166, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.882
, 7.826738, 8.738397, 15.519312, 14.581277, 11.308700, 7.285549, 10.372383, 9.393810, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.882
, 7.822583, 8.733696, 15.515561, 14.589604, 11.304884, 7.292462, 10.372347, 9.401740, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.882
, 7.820095, 8.730151, 15.513270, 14.597562, 11.301907, 7.295696, 10.369884, 9.405437, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.883
, 7.822997, 8.731780, 15.516682, 14.590928, 11.304482, 7.289603, 10.368854, 9.399134, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.883
, 7.826781, 8.734818, 15.520376, 14.582027, 11.308029, 7.285797, 10.372392, 9.395140, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.883
, 7.823164, 8.731302, 15.516940, 14.589167, 11.304611, 7.292073, 10.373017, 9.402623, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.883
, 7.819919, 8.727676, 15.513235, 14.597696, 11.300512, 7.295591, 10.369805, 9.406607, 0.282, 0.196, 0.922,0.0,0.0,0.0,0.0,0.0, 21:53:40.884
, 7.821199, 8.728864, 15.514153, 14.594383, 11.299826, 7.290853, 10.366981, 9.402060, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.884
, 7.824735, 8.732149, 15.517670, 14.582104, 11.304137, 7.283991, 10.369236, 9.394503, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.884
, 7.824259, 8.731630, 15.517647, 14.585143, 11.305315, 7.289192, 10.372849, 9.400046, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.884
, 7.822069, 8.729228, 15.515278, 14.594044, 11.302638, 7.293966, 10.372128, 9.405087, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.891
, 7.821045, 8.728061, 15.514209, 14.595446, 11.301366, 7.292069, 10.368954, 9.403149, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.891
, 7.824335, 8.731025, 15.517920, 14.584073, 11.305097, 7.284509, 10.369740, 9.395100, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.891
, 7.823991, 8.731803, 15.517748, 14.586136, 11.305727, 7.288350, 10.373373, 9.399836, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.892
, 7.819579, 8.727590, 15.513395, 14.595479, 11.300834, 7.293725, 10.370592, 9.405931, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.892
, 7.819337, 8.726686, 15.513199, 14.597169, 11.299481, 7.292958, 10.368200, 9.404825, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.892
, 7.823884, 8.731751, 15.518085, 14.584207, 11.303954, 7.284621, 10.369430, 9.395308, 0.266, 0.206, 0.924,0.0,0.0,0.0,0.0,0.0, 21:53:40.893
, 7.823819, 8.732498, 15.518159, 14.583651, 11.305085, 7.287051, 10.373471, 9.398283, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.893
, 7.820243, 8.729013, 15.514842, 14.592365, 11.301592, 7.292922, 10.372410, 9.404984, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.894
, 7.819762, 8.728200, 15.514523, 14.595496, 11.300353, 7.293063, 10.370519, 9.404845, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.894
, 7.824762, 8.732954, 15.519668, 14.585617, 11.304900, 7.285824, 10.371991, 9.397024, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.894
, 7.826054, 8.734777, 15.520676, 14.583165, 11.306326, 7.286425, 10.375459, 9.398068, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.895
, 7.821852, 8.731667, 15.516782, 14.591558, 11.302349, 7.292388, 10.374330, 9.404468, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.895
, 7.817894, 8.727723, 15.512904, 14.599102, 11.299032, 7.294628, 10.371520, 9.407031, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.895
, 7.822326, 8.731557, 15.516950, 14.590228, 11.302226, 7.287473, 10.370838, 9.399090, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.896
, 7.824780, 8.734941, 15.519388, 14.582405, 11.304911, 7.284918, 10.374001, 9.395871, 0.270, 0.214, 0.928,0.0,0.0,0.0,0.0,0.0, 21:53:40.896
, 7.822361, 8.733696, 15.517222, 14.590449, 11.302645, 7.291819, 10.374374, 9.403249, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.896
, 7.819793, 8.731640, 15.514669, 14.598016, 11.299491, 7.295205, 10.372249, 9.406569, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.897
, 7.821640, 8.733443, 15.516890, 14.592401, 11.300767, 7.289527, 10.370537, 9.400489, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.897
, 7.825437, 8.737073, 15.520756, 14.582215, 11.305139, 7.284876, 10.374062, 9.394948, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.897
, 7.821997, 8.733924, 15.517327, 14.589323, 11.302074, 7.291439, 10.374620, 9.402281, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.898
, 7.819331, 8.731318, 15.514752, 14.598279, 11.298619, 7.295862, 10.372054, 9.406678, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.898
, 7.820459, 8.732487, 15.515935, 14.596838, 11.298762, 7.292312, 10.370414, 9.403255, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.899
, 7.825560, 8.736720, 15.520885, 14.584947, 11.304202, 7.285343, 10.373313, 9.395576, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.899
, 7.824284, 8.735750, 15.519793, 14.588265, 11.304113, 7.290424, 10.376464, 9.401074, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.900
, 7.819248, 8.731217, 15.514894, 14.598863, 11.299263, 7.295645, 10.373737, 9.407259, 0.266, 0.216, 0.922,0.0,0.0,0.0,0.0,0.0, 21:53:40.900
, 7.818839, 8.730070, 15.514460, 14.599891, 11.297917, 7.293278, 10.370655, 9.404945, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.900
, 7.825424, 8.735987, 15.520847, 14.586301, 11.304207, 7.284997, 10.373431, 9.395417, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.901
, 7.825683, 8.736052, 15.520910, 14.588429, 11.304931, 7.289134, 10.377540, 9.400231, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.901
, 7.821197, 8.731807, 15.516702, 14.596956, 11.300067, 7.294118, 10.374947, 9.405650, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:53:40.901
