%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -176017.98, -176638.03, -176888.06, -176970.48, -177220.36, -177685.05, -176955.16, -181275.28, 0, 1, 1, 0, 1, 18:15:35.739
1, -176032.39, -176659.73, -176888.66, -176983.98, -177190.97, -177848.67, -176935.84, -181326.48, 0, 1, 1, 0, 1, 18:15:35.740
2, -176053.23, -176674.42, -176940.45, -177004.16, -177257.91, -177838.72, -176982.38, -181331.19, 0, 1, 1, 0, 1, 18:15:35.741
3, -176083.97, -176688.91, -177022.95, -177034.33, -177385.41, -177721.73, -177054.59, -181309.80, 0, 1, 1, 0, 1, 18:15:35.741
4, -176119.80, -176713.48, -177062.52, -177063.30, -177460.55, -177759.81, -177038.94, -181329.95, 0, 1, 1, 0, 1, 18:15:35.741
5, -176151.13, -176737.16, -177065.69, -177084.06, -177496.97, -177929.36, -176950.59, -181383.86, 0, 1, 1, 0, 1, 18:15:35.742
6, -176181.89, -176752.50, -177109.77, -177107.53, -177599.63, -177972.11, -176903.66, -181408.73, 0, 1, 1, 0, 1, 18:15:35.742
7, -176223.52, -176766.28, -177198.67, -177138.08, -177756.08, -177867.70, -176905.77, -181396.73, 0, 1, 1, 0, 1, 18:15:35.742
8, -176262.13, -176783.89, -177250.95, -177165.13, -177843.69, -177881.92, -176989.88, -181409.25, 0, 1, 1, 0, 1, 18:15:35.743
9, -176294.03, -176801.52, -177256.50, -177176.59, -177845.41, -178045.78, -177047.95, -181448.42, 0, 1, 1, 0, 1, 18:15:35.744
10, -176326.17, -176812.94, -177294.80, -177190.70, -177883.42, -178118.86, -176953.88, -181473.52, 0, 1, 1, 0, 1, 18:15:35.744
11, -176379.89, -176830.86, -177395.08, -177218.17, -177973.77, -178011.67, -176923.64, -181457.98, 0, 1, 1, 0, 1, 18:15:35.745
12, -176436.17, -176859.83, -177474.56, -177247.58, -178002.38, -177982.52, -176938.27, -181467.75, 0, 1, 1, 0, 1, 18:15:35.745
13, -176491.42, -176897.52, -177503.41, -177262.77, -177920.38, -178122.91, -176948.67, -181513.03, 0, 1, 1, 0, 1, 18:15:35.745
14, -176538.70, -176928.30, -177546.97, -177275.02, -177847.64, -178223.80, -176937.36, -181561.78, 0, 1, 1, 0, 1, 18:15:35.745
15, -176603.39, -176956.94, -177652.27, -177293.31, -177832.70, -178131.44, -176996.11, -181568.47, 0, 1, 1, 0, 1, 18:15:35.746
16, -176667.33, -176990.42, -177745.95, -177316.72, -177782.75, -178077.50, -177062.67, -181591.75, 0, 1, 1, 0, 1, 18:15:35.746
17, -176738.13, -177036.19, -177789.03, -177329.44, -177634.09, -178211.70, -177044.05, -181653.72, 0, 1, 1, 0, 1, 18:15:35.746
18, -176797.70, -177078.27, -177831.72, -177338.56, -177487.64, -178363.20, -177038.34, -181732.55, 0, 1, 1, 0, 1, 18:15:35.747
19, -176865.86, -177118.02, -177934.05, -177356.48, -177414.53, -178320.73, -177107.14, -181771.89, 0, 1, 1, 0, 1, 18:15:35.747
20, -176930.08, -177161.70, -178038.30, -177385.61, -177342.88, -178264.67, -177199.73, -181816.19, 0, 1, 1, 0, 1, 18:15:35.747
21, -176990.25, -177212.05, -178082.64, -177406.22, -177240.98, -178386.27, -177224.31, -181888.28, 0, 1, 1, 0, 1, 18:15:35.747
22, -177028.20, -177249.59, -178099.77, -177415.25, -177197.30, -178559.50, -177240.63, -181982.06, 0, 1, 1, 0, 1, 18:15:35.748
23, -177063.92, -177272.23, -178160.86, -177427.56, -177206.13, -178548.09, -177332.28, -182036.89, 0, 1, 1, 0, 1, 18:15:35.748
24, -177095.19, -177287.86, -178229.88, -177446.17, -177244.34, -178460.72, -177449.47, -182072.30, 0, 1, 1, 0, 1, 18:15:35.748
25, -177121.00, -177308.63, -178241.03, -177460.81, -177215.28, -178532.08, -177493.00, -182131.94, 0, 1, 1, 0, 1, 18:15:35.748
26, -177130.19, -177319.95, -178216.13, -177467.02, -177160.34, -178700.56, -177508.63, -182210.45, 0, 1, 1, 0, 1, 18:15:35.749
27, -177135.42, -177313.31, -178232.36, -177476.53, -177187.09, -178712.50, -177588.92, -182254.23, 0, 1, 1, 0, 1, 18:15:35.749
28, -177144.59, -177301.70, -178279.39, -177497.08, -177210.84, -178607.44, -177713.94, -182270.28, 0, 1, 1, 0, 1, 18:15:35.749
29, -177147.27, -177291.39, -178276.08, -177513.88, -177235.95, -178637.38, -177770.33, -182303.70, 0, 1, 1, 0, 1, 18:15:35.750
30, -177135.59, -177278.70, -178226.03, -177517.14, -177224.66, -178793.44, -177759.06, -182345.91, 0, 1, 1, 0, 1, 18:15:35.751
31, -177116.92, -177259.77, -178210.92, -177526.11, -177244.20, -178833.58, -177795.09, -182356.28, 0, 1, 1, 0, 1, 18:15:35.751
32, -177102.13, -177241.89, -178240.11, -177543.19, -177372.69, -178715.17, -177873.44, -182316.56, 0, 1, 1, 0, 1, 18:15:35.752
33, -177079.88, -177232.88, -178233.92, -177558.92, -177490.64, -178704.30, -177898.75, -182289.28, 0, 1, 1, 0, 1, 18:15:35.752
34, -177050.13, -177233.13, -178180.50, -177563.97, -177574.56, -178851.33, -177847.66, -182284.70, 0, 1, 1, 0, 1, 18:15:35.752
35, -177008.55, -177226.42, -178147.38, -177568.38, -177741.95, -178921.06, -177835.41, -182264.25, 0, 1, 1, 0, 1, 18:15:35.752
36, -176974.78, -177220.81, -178168.98, -177579.66, -178015.02, -178800.25, -177880.63, -182196.58, 0, 1, 1, 0, 1, 18:15:35.753
37, -176932.17, -177220.36, -178166.28, -177592.34, -178284.91, -178737.64, -177890.27, -182145.20, 0, 1, 1, 0, 1, 18:15:35.753
38, -176886.69, -177227.95, -178108.44, -177592.89, -178493.33, -178843.81, -177815.86, -182120.53, 0, 1, 1, 0, 1, 18:15:35.753
39, -176827.39, -177226.84, -178055.64, -177589.31, -178738.88, -178923.20, -177771.44, -182099.41, 0, 1, 1, 0, 1, 18:15:35.753
40, -176779.61, -177220.41, -178060.09, -177591.36, -179056.16, -178802.81, -177802.73, -182039.84, 0, 1, 1, 0, 1, 18:15:35.753
41, -176729.20, -177214.73, -178056.61, -177596.16, -179346.69, -178700.63, -177839.28, -181998.30, 0, 1, 1, 0, 1, 18:15:35.754
42, -176681.06, -177215.28, -177997.48, -177588.16, -179522.97, -178778.52, -177802.41, -181997.06, 0, 1, 1, 0, 1, 18:15:35.754
43, -176623.97, -177206.66, -177929.11, -177572.88, -179669.39, -178882.88, -177779.67, -182016.70, 0, 1, 1, 0, 1, 18:15:35.754
44, -176581.50, -177189.89, -177920.14, -177562.05, -179855.30, -178796.77, -177833.98, -182000.13, 0, 1, 1, 0, 1, 18:15:35.754
45, -176539.81, -177168.84, -177920.03, -177558.55, -180006.58, -178680.91, -177907.19, -181991.56, 0, 1, 1, 0, 1, 18:15:35.755
46, -176500.13, -177154.64, -177865.61, -177545.95, -180035.70, -178743.98, -177909.75, -182023.59, 0, 1, 1, 0, 1, 18:15:35.755
47, -176449.06, -177135.20, -177791.38, -177527.09, -180017.77, -178880.67, -177907.41, -182078.69, 0, 1, 1, 0, 1, 18:15:35.755
48, -176404.98, -177106.44, -177770.17, -177514.52, -180050.25, -178838.56, -177980.52, -182096.44, 0, 1, 1, 0, 1, 18:15:35.755
49, -176369.05, -177077.48, -177776.41, -177512.23, -180092.06, -178710.14, -178077.69, -182108.42, 0, 1, 1, 0, 1, 18:15:35.755
50, -176334.27, -177055.00, -177737.47, -177505.72, -180034.56, -178740.88, -178088.28, -182163.22, 0, 1, 1, 0, 1, 18:15:35.756
51, -176294.73, -177034.30, -177669.25, -177493.97, -179916.98, -178886.53, -178049.20, -182244.77, 0, 1, 1, 0, 1, 18:15:35.756
52, -176259.34, -177012.06, -177651.53, -177488.89, -179853.00, -178888.20, -178066.66, -182291.59, 0, 1, 1, 0, 1, 18:15:35.756
53, -176232.86, -176995.17, -177676.67, -177493.94, -179821.64, -178758.27, -178124.95, -182305.89, 0, 1, 1, 0, 1, 18:15:35.757
54, -176204.50, -176992.78, -177665.42, -177498.28, -179716.89, -178761.64, -178126.88, -182351.36, 0, 1, 1, 0, 1, 18:15:35.757
55, -176172.80, -177001.53, -177615.47, -177494.61, -179548.00, -178910.94, -178077.77, -182424.34, 0, 1, 1, 0, 1, 18:15:35.758
56, -176137.27, -177007.89, -177599.83, -177493.30, -179440.42, -178951.61, -178087.72, -182471.05, 0, 1, 1, 0, 1, 18:15:35.758
57, -176120.88, -177018.08, -177636.45, -177504.19, -179410.39, -178814.75, -178160.03, -182469.06, 0, 1, 1, 0, 1, 18:15:35.758
