%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -49910.62, -40803.49, -77389.27, -112788.82, -101740.80, -37448.63, -97697.84, -112442.84, 0.148, 0.142, 0.460, 14:06:21.992
1, -49895.73, -40793.14, -77478.01, -112779.68, -101730.30, -37403.43, -97676.13, -112421.27, 0.000, 0.000, 0.000, 14:06:21.994
2, -50027.89, -40932.46, -77286.77, -112919.02, -101868.81, -37293.08, -97793.59, -112549.70, 0.000, 0.000, 0.000, 14:06:21.994
3, -50051.81, -40954.18, -77189.22, -112936.41, -101891.59, -37326.38, -97829.80, -112576.59, 0.000, 0.000, 0.000, 14:06:21.995
4, -49917.68, -40813.03, -77378.20, -112796.42, -101756.47, -37436.98, -97716.88, -112452.00, 0.000, 0.000, 0.000, 14:06:21.995
5, -49880.38, -40780.40, -77499.30, -112764.86, -101726.97, -37420.64, -97678.51, -112414.52, 0.000, 0.000, 0.000, 14:06:21.996
6, -50016.05, -40919.32, -77327.22, -112900.29, -101856.36, -37308.88, -97785.44, -112535.66, 0.208, 0.210, 0.686, 14:06:21.997
7, -50068.13, -40967.86, -77191.21, -112949.46, -101902.70, -37310.00, -97834.68, -112589.33, 0.000, 0.000, 0.000, 14:06:21.997
8, -49946.56, -40843.95, -77339.88, -112824.45, -101778.80, -37424.71, -97733.55, -112480.45, 0.000, 0.000, 0.000, 14:06:21.997
9, -49880.49, -40781.45, -77503.62, -112762.58, -101717.55, -37442.23, -97671.27, -112415.44, 0.000, 0.000, 0.000, 14:06:21.998
10, -49985.63, -40889.05, -77377.40, -112871.55, -101823.01, -37330.70, -97755.15, -112509.94, 0.000, 0.000, 0.000, 14:06:21.998
11, -50068.18, -40970.68, -77210.32, -112954.36, -101908.84, -37297.53, -97840.73, -112594.83, 0.000, 0.000, 0.000, 14:06:21.998
12, -49982.90, -40879.53, -77301.41, -112867.23, -101824.71, -37417.40, -97782.82, -112522.95, 0.000, 0.000, 0.000, 14:06:21.999
13, -49890.48, -40786.01, -77485.65, -112773.06, -101731.81, -37465.23, -97695.38, -112430.14, 0.000, 0.000, 0.000, 14:06:21.999
14, -49965.67, -40866.72, -77412.16, -112853.48, -101809.22, -37360.54, -97747.28, -112497.76, 0.000, 0.000, 0.000, 14:06:22.000
15, -50077.92, -40979.26, -77218.55, -112960.44, -101917.16, -37296.81, -97844.40, -112601.65, 0.000, 0.000, 0.000, 14:06:22.000
16, -50012.32, -40909.70, -77261.69, -112889.07, -101848.60, -37396.66, -97801.84, -112541.84, 0.236, 0.240, 0.800, 14:06:22.001
17, -49893.99, -40788.29, -77474.27, -112771.84, -101730.74, -37465.59, -97690.91, -112422.16, 0.000, 0.000, 0.000, 14:06:22.001
18, -49942.76, -40843.99, -77458.78, -112829.95, -101785.62, -37378.55, -97723.99, -112465.26, 0.000, 0.000, 0.000, 14:06:22.002
19, -50080.38, -40984.40, -77235.58, -112967.37, -101918.05, -37292.30, -97841.80, -112590.74, 0.000, 0.000, 0.000, 14:06:22.003
20, -50038.18, -40940.62, -77223.28, -112924.18, -101872.05, -37378.55, -97812.28, -112566.33, 0.000, 0.000, 0.000, 14:06:22.004
21, -49902.48, -40806.17, -77429.73, -112786.83, -101733.45, -37462.89, -97694.98, -112435.57, 0.000, 0.000, 0.000, 14:06:22.004
22, -49921.37, -40834.33, -77462.60, -112807.82, -101757.52, -37398.42, -97699.31, -112446.86, 0.000, 0.000, 0.000, 14:06:22.005
23, -50045.73, -40966.86, -77249.82, -112939.54, -101882.31, -37288.36, -97798.69, -112562.30, 0.000, 0.000, 0.000, 14:06:22.005
24, -50028.59, -40947.43, -77210.45, -112920.09, -101863.58, -37345.20, -97806.52, -112559.34, 0.000, 0.000, 0.000, 14:06:22.006
25, -49900.98, -40813.05, -77411.62, -112785.85, -101733.18, -37451.84, -97698.55, -112437.85, 0.254, 0.262, 0.860, 14:06:22.006
26, -49888.67, -40799.44, -77491.13, -112779.05, -101721.76, -37415.81, -97675.40, -112424.48, 0.000, 0.000, 0.000, 14:06:22.006
27, -50016.39, -40933.35, -77300.40, -112912.65, -101854.91, -37303.25, -97782.59, -112546.17, 0.000, 0.000, 0.000, 14:06:22.007
28, -50046.40, -40959.04, -77181.91, -112940.66, -101887.34, -37330.77, -97822.80, -112584.21, 0.000, 0.000, 0.000, 14:06:22.007
29, -49941.82, -40850.49, -77354.71, -112830.51, -101774.89, -37457.90, -97735.39, -112482.60, 0.000, 0.000, 0.000, 14:06:22.007
30, -49890.48, -40800.18, -77505.48, -112777.33, -101727.97, -37450.86, -97682.35, -112430.79, 0.000, 0.000, 0.000, 14:06:22.008
31, -50014.69, -40927.74, -77327.18, -112904.38, -101858.30, -37330.52, -97782.87, -112543.17, 0.000, 0.000, 0.000, 14:06:22.008
32, -50081.61, -40993.72, -77161.51, -112972.46, -101926.63, -37326.56, -97854.39, -112612.89, 0.000, 0.000, 0.000, 14:06:22.008
33, -49981.81, -40891.75, -77290.85, -112870.92, -101816.64, -37453.50, -97771.45, -112518.32, 0.000, 0.000, 0.000, 14:06:22.008
34, -49889.29, -40795.89, -77489.23, -112777.94, -101725.78, -37464.00, -97680.59, -112419.03, 0.000, 0.000, 0.000, 14:06:22.009
35, -49984.85, -40894.35, -77381.54, -112879.52, -101826.56, -37343.21, -97754.77, -112506.36, 0.272, 0.278, 0.888, 14:06:22.009
36, -50089.74, -40998.21, -77199.26, -112985.07, -101928.84, -37310.22, -97851.35, -112608.09, 0.000, 0.000, 0.000, 14:06:22.010
37, -50005.12, -40912.18, -77283.79, -112897.52, -101835.80, -37419.68, -97786.11, -112528.31, 0.000, 0.000, 0.000, 14:06:22.011
38, -49884.00, -40787.55, -77485.36, -112775.86, -101717.91, -37452.43, -97671.95, -112404.10, 0.000, 0.000, 0.000, 14:06:22.012
39, -49966.25, -40879.75, -77431.83, -112863.01, -101801.33, -37356.36, -97735.66, -112476.45, 0.000, 0.000, 0.000, 14:06:22.013
40, -50086.37, -41003.29, -77229.90, -112980.40, -101919.95, -37293.17, -97846.48, -112592.75, 0.000, 0.000, 0.000, 14:06:22.013
41, -50022.73, -40933.11, -77266.83, -112908.34, -101853.43, -37392.32, -97804.79, -112540.29, 0.000, 0.000, 0.000, 14:06:22.013
42, -49894.16, -40800.23, -77470.43, -112779.91, -101729.38, -37463.82, -97690.27, -112422.07, 0.000, 0.000, 0.000, 14:06:22.014
43, -49935.76, -40848.37, -77473.89, -112826.70, -101780.81, -37386.55, -97712.19, -112459.02, 0.000, 0.000, 0.000, 14:06:22.014
44, -50067.28, -40979.91, -77257.41, -112957.95, -101909.60, -37300.81, -97830.59, -112592.15, 0.284, 0.284, 0.898, 14:06:22.014
45, -50036.37, -40946.81, -77226.77, -112924.07, -101877.95, -37382.93, -97823.68, -112576.63, 0.000, 0.000, 0.000, 14:06:22.014
46, -49895.75, -40806.04, -77431.31, -112780.30, -101733.56, -37475.92, -97689.34, -112443.27, 0.000, 0.000, 0.000, 14:06:22.015
47, -49907.62, -40819.27, -77500.11, -112795.73, -101752.54, -37425.54, -97690.77, -112454.17, 0.000, 0.000, 0.000, 14:06:22.015
48, -50031.67, -40948.08, -77287.44, -112930.42, -101887.77, -37314.05, -97809.76, -112578.91, 0.000, 0.000, 0.000, 14:06:22.016
49, -50030.98, -40947.59, -77204.69, -112926.06, -101880.77, -37356.65, -97817.02, -112580.88, 0.000, 0.000, 0.000, 14:06:22.016
50, -49916.18, -40830.42, -77398.84, -112803.08, -101762.73, -37473.57, -97717.55, -112462.69, 0.000, 0.000, 0.000, 14:06:22.017
51, -49893.72, -40810.15, -77491.84, -112780.08, -101731.66, -37436.51, -97677.34, -112434.57, 0.000, 0.000, 0.000, 14:06:22.017
52, -50026.55, -40944.35, -77298.52, -112920.31, -101872.63, -37321.02, -97793.66, -112561.52, 0.000, 0.000, 0.000, 14:06:22.018
53, -50058.63, -40972.45, -77179.81, -112949.75, -101897.35, -37336.84, -97835.51, -112595.92, 0.000, 0.000, 0.000, 14:06:22.019
54, -49938.60, -40849.11, -77349.48, -112823.20, -101767.84, -37449.70, -97725.94, -112470.20, 0.286, 0.284, 0.908, 14:06:22.019
55, -49876.48, -40787.26, -77486.25, -112766.47, -101712.88, -37433.79, -97659.82, -112400.59, 0.000, 0.000, 0.000, 14:06:22.020
56, -49979.62, -40895.96, -77333.81, -112874.27, -101823.32, -37309.20, -97746.61, -112498.56, 0.000, 0.000, 0.000, 14:06:22.020
57, -50069.14, -40982.23, -77179.68, -112958.02, -101904.59, -37308.21, -97827.05, -112586.65, 0.000, 0.000, 0.000, 14:06:22.021
58, -49957.06, -40866.39, -77308.27, -112840.09, -101792.75, -37417.67, -97734.59, -112475.72, 0.000, 0.000, 0.000, 14:06:22.021
59, -49880.87, -40793.74, -77482.01, -112765.75, -101720.46, -37446.55, -97662.70, -112402.41, 0.000, 0.000, 0.000, 14:06:22.022
60, -49961.38, -40871.30, -77384.66, -112849.04, -101797.89, -37332.08, -97725.18, -112481.84, 0.000, 0.000, 0.000, 14:06:22.022
61, -50057.85, -40972.54, -77195.91, -112948.26, -101900.98, -37291.00, -97825.18, -112585.51, 0.000, 0.000, 0.000, 14:06:22.022
62, -49983.28, -40895.11, -77262.60, -112869.96, -101824.59, -37407.79, -97770.13, -112524.31, 0.000, 0.000, 0.000, 14:06:22.023
63, -49880.09, -40794.52, -77451.70, -112768.59, -101725.83, -37470.93, -97679.84, -112429.47, 0.000, 0.000, 0.000, 14:06:22.023
64, -49941.64, -40862.03, -77395.51, -112840.48, -101799.09, -37373.61, -97735.59, -112487.59, 0.282, 0.280, 0.914, 14:06:22.030
65, -50054.76, -40975.71, -77192.35, -112958.38, -101916.98, -37301.11, -97835.86, -112599.50, 0.000, 0.000, 0.000, 14:06:22.031
66, -50000.83, -40919.49, -77212.49, -112896.84, -101849.68, -37391.43, -97786.35, -112543.71, 0.000, 0.000, 0.000, 14:06:22.031
67, -49879.01, -40793.50, -77421.32, -112769.15, -101724.55, -37467.67, -97674.75, -112421.23, 0.000, 0.000, 0.000, 14:06:22.032
68, -49910.10, -40824.66, -77446.04, -112804.42, -101756.60, -37384.03, -97693.82, -112441.16, 0.000, 0.000, 0.000, 14:06:22.032
69, -50045.49, -40961.22, -77241.19, -112941.93, -101891.02, -37285.26, -97809.27, -112567.27, 0.000, 0.000, 0.000, 14:06:22.032
70, -50023.96, -40936.97, -77200.55, -112918.35, -101868.97, -37355.13, -97807.63, -112552.98, 0.000, 0.000, 0.000, 14:06:22.033
71, -49884.29, -40798.28, -77408.65, -112779.59, -101733.29, -37447.73, -97687.31, -112420.22, 0.000, 0.000, 0.000, 14:06:22.033
72, -49892.60, -40812.25, -77470.16, -112790.23, -101741.78, -37393.06, -97678.41, -112421.31, 0.000, 0.000, 0.000, 14:06:22.034
73, -50018.55, -40943.84, -77273.87, -112921.95, -101872.90, -37284.79, -97796.26, -112546.73, 0.288, 0.276, 0.916, 14:06:22.035
74, -50021.75, -40950.50, -77173.13, -112931.07, -101883.05, -37325.33, -97820.30, -112568.09, 0.000, 0.000, 0.000, 14:06:22.035
75, -49894.41, -40820.77, -77355.80, -112799.77, -101752.00, -37443.62, -97711.23, -112451.16, 0.000, 0.000, 0.000, 14:06:22.035
76, -49868.57, -40798.01, -77466.13, -112773.98, -101731.37, -37426.00, -97679.51, -112431.38, 0.000, 0.000, 0.000, 14:06:22.036
77, -49990.82, -40922.96, -77280.64, -112902.10, -101857.61, -37307.23, -97781.77, -112542.75, 0.000, 0.000, 0.000, 14:06:22.036
78, -50035.59, -40963.41, -77165.69, -112945.08, -101898.54, -37324.30, -97830.99, -112590.85, 0.000, 0.000, 0.000, 14:06:22.036
79, -49919.58, -40840.26, -77315.24, -112825.09, -101779.76, -37442.43, -97735.62, -112481.62, 0.000, 0.000, 0.000, 14:06:22.036
80, -49844.48, -40767.84, -77471.28, -112756.32, -101714.02, -37437.63, -97663.46, -112413.94, 0.000, 0.000, 0.000, 14:06:22.037
81, -49966.29, -40895.40, -77326.53, -112881.78, -101835.20, -37324.86, -97763.94, -112523.73, 0.000, 0.000, 0.000, 14:06:22.037
82, -50043.41, -40969.27, -77160.30, -112955.41, -101910.05, -37309.06, -97841.49, -112603.21, 0.000, 0.000, 0.000, 14:06:22.037
83, -49934.06, -40855.12, -77276.08, -112841.57, -101802.67, -37422.72, -97756.87, -112506.74, 0.284, 0.276, 0.914, 14:06:22.038
84, -49844.32, -40772.96, -77464.23, -112754.06, -101711.25, -37455.13, -97665.27, -112416.64, 0.000, 0.000, 0.000, 14:06:22.038
85, -49940.64, -40875.13, -77369.35, -112858.85, -101805.51, -37353.70, -97739.66, -112503.30, 0.000, 0.000, 0.000, 14:06:22.038
86, -50039.03, -40970.23, -77187.74, -112955.68, -101903.77, -37297.15, -97836.78, -112594.09, 0.000, 0.000, 0.000, 14:06:22.039
87, -49972.42, -40902.26, -77241.91, -112883.99, -101825.24, -37402.96, -97782.24, -112534.15, 0.000, 0.000, 0.000, 14:06:22.039
88, -49857.60, -40786.77, -77448.50, -112768.73, -101717.17, -37468.21, -97672.59, -112422.90, 0.000, 0.000, 0.000, 14:06:22.039
89, -49916.23, -40847.05, -77401.27, -112836.45, -101789.39, -37372.68, -97719.68, -112478.98, 0.000, 0.000, 0.000, 14:06:22.040
90, -50038.20, -40969.34, -77190.41, -112961.06, -101903.12, -37293.01, -97827.13, -112596.51, 0.000, 0.000, 0.000, 14:06:22.040
91, -49989.03, -40918.20, -77209.12, -112909.14, -101850.57, -37386.15, -97795.59, -112556.25, 0.000, 0.000, 0.000, 14:06:22.040
92, -49856.01, -40782.48, -77424.77, -112776.33, -101721.58, -37465.68, -97677.48, -112424.29, 0.284, 0.280, 0.914, 14:06:22.041
93, -49878.72, -40810.44, -77446.04, -112802.92, -101750.59, -37385.53, -97686.62, -112443.15, 0.000, 0.000, 0.000, 14:06:22.041
